trial,subject,condition,channel,rmse_awinda_nmpkg,r2_awinda,rmse_vicon_nmpkg,r2_vicon,rmse_reduction_pct,r2_increase,corr_angle
AB05_Maria::LG_1p2mps,AB05_Maria,LG_1p2mps,ankle_angle_l,0.11929736028051978,0.9790542618439143,0.19932098894785766,0.9315181966908754,-67.07912771847396,-0.047536065153038876,0.9469653007750669
AB05_Maria::LG_1p6mps,AB05_Maria,LG_1p6mps,hip_flexion_r,0.1593242647015336,0.903585416476929,0.13928909438280615,0.9344471141727348,12.57509040211789,0.030861697695805823,0.9901738012183597
AB05_Maria::LG_1p6mps,AB05_Maria,LG_1p6mps,knee_angle_r,0.15859556011778764,0.8822421657567199,0.09143459563320722,0.9566251361100631,42.34731693289555,0.07438297035334318,0.9885577065671426
AB05_Maria::LG_1p6mps,AB05_Maria,LG_1p6mps,ankle_angle_r,0.09921578114758658,0.9885491846468688,0.1770075022281915,0.9733103939921353,-78.40660042265584,-0.015238790654733547,0.8839470257275038
AB05_Maria::LG_1p6mps,AB05_Maria,LG_1p6mps,hip_flexion_l,0.15234564869244444,0.9171110993249775,0.13683009496984633,0.944961609813387,10.184441666542721,0.027850510488409475,0.9872626842315629
AB05_Maria::LG_1p6mps,AB05_Maria,LG_1p6mps,knee_angle_l,0.10094063990418259,0.8941719708975066,0.07345232534093196,0.9545802043253727,27.232158018161737,0.060408233427866165,0.9841272388097306
AB05_Maria::LG_1p6mps,AB05_Maria,LG_1p6mps,ankle_angle_l,0.118661296873395,0.9851149480575561,0.189786777157294,0.968822698342988,-59.93991483152753,-0.016292249714568108,0.9372342163191483
AB05_Maria::RA_0p8mps,AB05_Maria,RA_0p8mps,hip_flexion_r,0.25578534893719707,0.7477970676471829,0.15858313083767714,0.8929857711242386,38.00147995317197,0.1451887034770557,0.9946879025168113
AB05_Maria::RA_0p8mps,AB05_Maria,RA_0p8mps,knee_angle_r,0.11650877815923165,0.870455721448533,0.13046603780540533,0.8610110054107036,-11.979577733703811,-0.00944471603782937,0.9950750818653505
AB05_Maria::RA_0p8mps,AB05_Maria,RA_0p8mps,ankle_angle_r,0.13781042664233933,0.9296614251677078,0.17374578122347537,0.9461739496115911,-26.075933045617358,0.016512524443883292,0.951166952608645
AB05_Maria::RA_0p8mps,AB05_Maria,RA_0p8mps,hip_flexion_l,0.20368665118826595,0.8112840369000982,0.16933088400218657,0.9145445757608349,16.86697041050796,0.10326053886073672,0.9923522843981131
AB05_Maria::RA_0p8mps,AB05_Maria,RA_0p8mps,knee_angle_l,0.121905477961804,0.8383348161164698,0.12525638192709224,0.8572165909845654,-2.7487722629972065,0.018881774868095613,0.9939983205363183
AB05_Maria::RA_0p8mps,AB05_Maria,RA_0p8mps,ankle_angle_l,0.25376752084104953,0.874587888372984,0.20449288792258555,0.929921738586905,19.41723383479313,0.05533385021392101,0.9632528554749329
AB05_Maria::RD_0p8mps,AB05_Maria,RD_0p8mps,hip_flexion_r,0.16260543491372342,0.6886517319896336,0.09013607755634533,0.9148181384743503,44.567610791010466,0.22616640648471675,0.9690246549655929
AB05_Maria::RD_0p8mps,AB05_Maria,RD_0p8mps,knee_angle_r,0.0917420183432545,0.8927544453140994,0.10774751053010798,0.8480936744984007,-17.44619583904141,-0.04466077081569875,0.9974803448429476
AB05_Maria::RD_0p8mps,AB05_Maria,RD_0p8mps,ankle_angle_r,0.16318821501335762,0.921456654881696,0.12834952650215267,0.9317295322359779,21.34877724372024,0.01027287735428184,0.8752370050561288
AB05_Maria::RD_0p8mps,AB05_Maria,RD_0p8mps,hip_flexion_l,0.1832507269598339,0.5874646129306168,0.10010538841502353,0.8947080862381873,45.37244676962985,0.3072434733075705,0.956765190842355
AB05_Maria::RD_0p8mps,AB05_Maria,RD_0p8mps,knee_angle_l,0.11042158954216127,0.8887707675537678,0.10397662713964372,0.8843819837447133,5.836686855568891,-0.004388783809054497,0.9973584354147091
AB05_Maria::RD_0p8mps,AB05_Maria,RD_0p8mps,ankle_angle_l,0.1275523782514551,0.940428810854721,0.12057414866978008,0.9552369983902894,5.470873751893692,0.014808187535568451,0.93800921276045
AB06_Jimin::LG_0p8mps,AB06_Jimin,LG_0p8mps,hip_flexion_r,0.1001517544775354,0.8492335562058951,0.09645599971690309,0.8685940522494677,3.6901547855172936,0.019360496043572595,0.9820487818555973
AB06_Jimin::LG_0p8mps,AB06_Jimin,LG_0p8mps,knee_angle_r,0.1388694826805937,0.6098553645601851,0.07732381647802387,0.847156300857734,44.31907213489643,0.2373009362975489,0.9924971920829163
AB06_Jimin::LG_0p8mps,AB06_Jimin,LG_0p8mps,ankle_angle_r,0.13743781111067976,0.9030607696853005,0.0988184215034523,0.9543190535044699,28.099537743748673,0.051258283819169415,0.8385026203073088
AB06_Jimin::LG_0p8mps,AB06_Jimin,LG_0p8mps,hip_flexion_l,0.11147052043990228,0.8039343420912655,0.09628165515544838,0.849512556294798,13.625903265287755,0.045578214203532585,0.9784684610086836
AB06_Jimin::LG_0p8mps,AB06_Jimin,LG_0p8mps,knee_angle_l,0.09881955132314772,0.7718989345760212,0.07280763000097386,0.8464221898202119,26.322646656341146,0.07452325524419068,0.9939386337060099
AB06_Jimin::LG_0p8mps,AB06_Jimin,LG_0p8mps,ankle_angle_l,0.1618651266354873,0.866927261202098,0.12485696556198733,0.9313887716616245,22.863578982544286,0.06446151045952653,0.8130811374469585
AB06_Jimin::LG_1p2mps,AB06_Jimin,LG_1p2mps,hip_flexion_r,0.12839695624690348,0.9060755252121184,0.11893755428131833,0.9271035284057532,7.367310131086754,0.021028003193634737,0.991921693299731
AB06_Jimin::LG_1p2mps,AB06_Jimin,LG_1p2mps,knee_angle_r,0.18619393087203523,0.7168014937172892,0.10167166540828328,0.8690079808158284,45.394747867394905,0.15220648709853923,0.9902596357878674
AB06_Jimin::LG_1p2mps,AB06_Jimin,LG_1p2mps,ankle_angle_r,0.12789577160916582,0.9456950694276377,0.10632784239516088,0.9564488093959931,16.86367652553358,0.01075373996835538,0.8484353831679993
AB06_Jimin::LG_1p2mps,AB06_Jimin,LG_1p2mps,hip_flexion_l,0.11069574100972501,0.9281626646961434,0.12566459772948904,0.9100761079063487,-13.522522712458251,-0.01808655678979465,0.9919380115145912
AB06_Jimin::LG_1p2mps,AB06_Jimin,LG_1p2mps,knee_angle_l,0.10679929280807805,0.8797652462707433,0.09318741106129243,0.8868938243856842,12.745292022903783,0.007128578114940942,0.9923341706981245
AB06_Jimin::LG_1p2mps,AB06_Jimin,LG_1p2mps,ankle_angle_l,0.10463311427462696,0.9528455483393744,0.11023529848434639,0.9475945222539022,-5.354121635924522,-0.005251026085472232,0.8710138819296888
AB06_Jimin::LG_1p6mps,AB06_Jimin,LG_1p6mps,hip_flexion_r,0.13864889318562298,0.9443969554972077,0.1460823093436746,0.9508373351226106,-5.3613238355244395,0.006440379625402892,0.9963365576548342
AB06_Jimin::LG_1p6mps,AB06_Jimin,LG_1p6mps,knee_angle_r,0.16313078908327638,0.8376983375074172,0.08575964103535971,0.9439562853437272,47.428905654603064,0.10625794783631004,0.9869199863639573
AB06_Jimin::LG_1p6mps,AB06_Jimin,LG_1p6mps,ankle_angle_r,0.0964754906081163,0.9694895003356414,0.10025170217596736,0.9738887385842149,-3.9141667422973163,0.004399238248573467,0.8120974992969346
AB06_Jimin::LG_1p6mps,AB06_Jimin,LG_1p6mps,hip_flexion_l,0.14717505919101195,0.9502115978957155,0.14917601402820577,0.9549303015413122,-1.3595746780688318,0.004718703645596678,0.9959794112900233
AB06_Jimin::LG_1p6mps,AB06_Jimin,LG_1p6mps,knee_angle_l,0.145754248953746,0.870297073828699,0.10191875168878715,0.9287411336993752,30.0749361199547,0.058444059870676135,0.9912186928738789
AB06_Jimin::LG_1p6mps,AB06_Jimin,LG_1p6mps,ankle_angle_l,0.10268685526270119,0.9748909106561867,0.10459137794449165,0.9781122782583603,-1.854689849950289,0.0032213676021736193,0.8209715407070036
AB06_Jimin::RA_0p8mps,AB06_Jimin,RA_0p8mps,hip_flexion_r,0.14355560705036927,0.9251041441031604,0.10117322558453148,0.9467584717781302,29.523320152146407,0.021654327674969776,0.9965793511727664
AB06_Jimin::RA_0p8mps,AB06_Jimin,RA_0p8mps,knee_angle_r,0.1839788251030392,0.6824746903845802,0.10310022916947292,0.872935943190572,43.9608177127283,0.1904612528059918,0.9960485893425876
AB06_Jimin::RA_0p8mps,AB06_Jimin,RA_0p8mps,ankle_angle_r,0.17060523042976924,0.8681468281156534,0.12496441264483571,0.9246449799439436,26.75229690787345,0.05649815182829021,0.9265646759231091
AB06_Jimin::RA_0p8mps,AB06_Jimin,RA_0p8mps,hip_flexion_l,0.14128413075466184,0.926558280575564,0.09340531026075577,0.95076635006152,33.888321524975126,0.024208069485955996,0.9944184414942975
AB06_Jimin::RA_0p8mps,AB06_Jimin,RA_0p8mps,knee_angle_l,0.16090660466891474,0.7005269125671996,0.08448492483350717,0.8966809035271547,47.49443317920643,0.19615399095995512,0.9974770580627478
AB06_Jimin::RA_0p8mps,AB06_Jimin,RA_0p8mps,ankle_angle_l,0.21291719019830263,0.8207911904635063,0.0899663050829298,0.9592452395934126,57.74587058981064,0.13845404912990622,0.927102920321503
AB06_Jimin::RD_0p8mps,AB06_Jimin,RD_0p8mps,hip_flexion_r,0.08771993660264234,0.8799497463368662,0.07956736621849367,0.9132081125553922,9.293862603980832,0.03325836621852607,0.9712442450792659
AB06_Jimin::RD_0p8mps,AB06_Jimin,RD_0p8mps,knee_angle_r,0.09029449555094243,0.9358575153595233,0.07818276186580057,0.9587599664213419,13.413590287249182,0.02290245106181854,0.9956350663727943
AB06_Jimin::RD_0p8mps,AB06_Jimin,RD_0p8mps,ankle_angle_r,0.12522483866444759,0.9210539834697599,0.13096200020579016,0.9477847189552775,-4.58148846708908,0.02673073548551763,0.7180430806545266
AB06_Jimin::RD_0p8mps,AB06_Jimin,RD_0p8mps,hip_flexion_l,0.08209542619987732,0.8688175953705106,0.10232004185137288,0.8826385729059305,-24.635496260479584,0.013820977535419887,0.9681072032178217
AB06_Jimin::RD_0p8mps,AB06_Jimin,RD_0p8mps,knee_angle_l,0.0923737460871489,0.9358694696187534,0.10155333867383365,0.9491392138510123,-9.937447570897868,0.013269744232258907,0.9971203783983811
AB06_Jimin::RD_0p8mps,AB06_Jimin,RD_0p8mps,ankle_angle_l,0.14273781390054763,0.9188351632962755,0.17219231540923804,0.9313429136367425,-20.635387851191837,0.012507750340467028,0.70340588797105
AB07_Amy::LG_0p8mps,AB07_Amy,LG_0p8mps,hip_flexion_r,0.1412189896008198,0.8144988599931157,0.12268330791525403,0.8239708686312713,13.125488107484777,0.009472008638155671,0.9839393092406843
AB07_Amy::LG_0p8mps,AB07_Amy,LG_0p8mps,knee_angle_r,0.10391966308727314,0.5955170426049019,0.09955722178261842,0.6836474778936992,4.19789785210436,0.08813043528879727,0.9906995788203523
AB07_Amy::LG_0p8mps,AB07_Amy,LG_0p8mps,ankle_angle_r,0.11892339441771335,0.9450038874362511,0.10178435665016285,0.9553735447695908,14.411830280718666,0.010369657333339721,0.8512416967454319
AB07_Amy::LG_0p8mps,AB07_Amy,LG_0p8mps,hip_flexion_l,0.145838300927973,0.7817857189210444,0.09850489766923387,0.8741613407681383,32.45608523793505,0.09237562184709391,0.9809523153538691
AB07_Amy::LG_0p8mps,AB07_Amy,LG_0p8mps,knee_angle_l,0.07164547245183471,0.7087227331556982,0.09484918373646382,0.7139694805037857,-32.386849427545236,0.005246747348087499,0.9950590418369828
AB07_Amy::LG_0p8mps,AB07_Amy,LG_0p8mps,ankle_angle_l,0.1011374987144851,0.9443199715978761,0.10103172906001999,0.957569015175074,0.10458005765369412,0.013249043577197916,0.8973478767978834
AB07_Amy::LG_1p2mps,AB07_Amy,LG_1p2mps,hip_flexion_r,0.14982938601228366,0.8915027938778822,0.10201490436112651,0.9286266202510062,31.91261936242408,0.03712382637312395,0.9915152070481895
AB07_Amy::LG_1p2mps,AB07_Amy,LG_1p2mps,knee_angle_r,0.12600272847408334,0.7426615068011659,0.07162406970069914,0.9051869651440634,43.156731153301166,0.16252545834289744,0.9889562969899609
AB07_Amy::LG_1p2mps,AB07_Amy,LG_1p2mps,ankle_angle_r,0.14032636351772343,0.9756298819718016,0.1151341633819407,0.9767594928425575,17.952578192907364,0.001129610870755915,0.8268661594077884
AB07_Amy::LG_1p2mps,AB07_Amy,LG_1p2mps,hip_flexion_l,0.13289202391992222,0.9078374223531391,0.09933292256942895,0.9366524381332926,25.252908610012014,0.02881501578015344,0.9854286026475666
AB07_Amy::LG_1p2mps,AB07_Amy,LG_1p2mps,knee_angle_l,0.08651615847479972,0.8173374733760185,0.09381330267613108,0.8617852972525356,-8.434429278846055,0.044447823876517134,0.9928316389715088
AB07_Amy::LG_1p2mps,AB07_Amy,LG_1p2mps,ankle_angle_l,0.13370752419661086,0.9587553733167719,0.10844796561084148,0.9647961751356944,18.89165081587057,0.0060408018189225254,0.8734570131833075
AB07_Amy::LG_1p6mps,AB07_Amy,LG_1p6mps,hip_flexion_r,0.17021853720335425,0.9258431639808895,0.1714642162335026,0.9189152345193845,-0.731811617356449,-0.006927929461505,0.9940459238569533
AB07_Amy::LG_1p6mps,AB07_Amy,LG_1p6mps,knee_angle_r,0.10768032197630484,0.878565309856305,0.08381122874083641,0.918180170087352,22.166625059610098,0.03961486023104699,0.9896067509208581
AB07_Amy::LG_1p6mps,AB07_Amy,LG_1p6mps,ankle_angle_r,0.13857072906975812,0.9831804649126465,0.1486802183322952,0.9665912738089233,-7.295544542778468,-0.016589191103723255,0.8715204646854754
AB07_Amy::LG_1p6mps,AB07_Amy,LG_1p6mps,hip_flexion_l,0.18331102813109731,0.9265613616100082,0.19611676163892636,0.9086398717060207,-6.985795474711348,-0.017921489903987564,0.9898969103638459
AB07_Amy::LG_1p6mps,AB07_Amy,LG_1p6mps,knee_angle_l,0.08355347147199098,0.9122638520772351,0.08327580198147676,0.9240726170244699,0.3323254984172643,0.011808764947234707,0.9927980107633022
AB07_Amy::LG_1p6mps,AB07_Amy,LG_1p6mps,ankle_angle_l,0.13609625115041615,0.9730680047123825,0.13650723671181253,0.9682989244512992,-0.30198154462178933,-0.004769080261083358,0.8844390049123565
AB07_Amy::RA_0p8mps,AB07_Amy,RA_0p8mps,hip_flexion_r,0.17513231764060203,0.8465538821040451,0.13381604420531823,0.9050305616961971,23.59146158281936,0.05847667959215197,0.9941906953201267
AB07_Amy::RA_0p8mps,AB07_Amy,RA_0p8mps,knee_angle_r,0.11140689876132248,0.7876589876372673,0.1075777037017442,0.8349487676517132,3.4371256198253275,0.04728978001444595,0.9959285920731092
AB07_Amy::RA_0p8mps,AB07_Amy,RA_0p8mps,ankle_angle_r,0.1836942428042236,0.9183694751207283,0.16161016125072364,0.9220585834688853,12.02219580557927,0.0036891083481569442,0.943452143857419
AB07_Amy::RA_0p8mps,AB07_Amy,RA_0p8mps,hip_flexion_l,0.1671146930768868,0.8433329245942959,0.13283038811348769,0.9049385906929361,20.515434239899818,0.061605666098640266,0.9922809197953141
AB07_Amy::RA_0p8mps,AB07_Amy,RA_0p8mps,knee_angle_l,0.107007753517807,0.8136891411037239,0.1077029616582518,0.8206883157257638,-0.6496801564282058,0.0069991746220399165,0.9980291477107719
AB07_Amy::RA_0p8mps,AB07_Amy,RA_0p8mps,ankle_angle_l,0.1776244470661433,0.892499057642601,0.1429523473791158,0.9190814332504418,19.519891692676968,0.026582375607840825,0.9564618277387743
AB07_Amy::RD_0p8mps,AB07_Amy,RD_0p8mps,hip_flexion_r,0.12349346993126488,0.7680324536616602,0.12897001046556886,0.7440438549066944,-4.434680260707032,-0.02398859875496573,0.9504764092001372
AB07_Amy::RD_0p8mps,AB07_Amy,RD_0p8mps,knee_angle_r,0.09624907115923832,0.8690263882627647,0.09299277078951317,0.9155809523464514,3.383201864190256,0.046554564083686745,0.9944111193784694
AB07_Amy::RD_0p8mps,AB07_Amy,RD_0p8mps,ankle_angle_r,0.12337173267387391,0.9330016479113076,0.16111336243426183,0.9452135386572871,-30.591796793642953,0.012211890745979503,0.8289597152801097
AB07_Amy::RD_0p8mps,AB07_Amy,RD_0p8mps,hip_flexion_l,0.11168100400409124,0.8130959805053313,0.10470011420542868,0.8127841749846125,6.250740545282727,-0.00031180552071874423,0.9501053480920849
AB07_Amy::RD_0p8mps,AB07_Amy,RD_0p8mps,knee_angle_l,0.16975587634173386,0.8139111964652338,0.09741090383615837,0.903268660903287,42.61706520246672,0.08935746443805315,0.9953825830570264
AB07_Amy::RD_0p8mps,AB07_Amy,RD_0p8mps,ankle_angle_l,0.1601189075621189,0.9121713285708469,0.2155559103559382,0.916215068220811,-34.62239634148906,0.004043739649964073,0.8967783520651014
AB08_Seokhyun::LG_0p8mps,AB08_Seokhyun,LG_0p8mps,hip_flexion_r,0.08427442567202838,0.856998108992528,0.07362005006861126,0.8937174144266283,12.642477855477596,0.03671930543410029,0.9920030048612903
AB08_Seokhyun::LG_0p8mps,AB08_Seokhyun,LG_0p8mps,knee_angle_r,0.07033750734901607,0.680146801491104,0.05518956137136769,0.7858453161786797,21.536085864521727,0.10569851468757574,0.9927609607016236
AB08_Seokhyun::LG_0p8mps,AB08_Seokhyun,LG_0p8mps,ankle_angle_r,0.1675712865589929,0.9532762894854167,0.12090143012460204,0.9799752823728224,27.850747817682294,0.026698992887405737,0.9286899054178009
AB08_Seokhyun::LG_0p8mps,AB08_Seokhyun,LG_0p8mps,hip_flexion_l,0.0899445058878142,0.8657612101321295,0.08144366662196166,0.8939411411979067,9.451204586587483,0.02817993106577721,0.9867049074383686
AB08_Seokhyun::LG_0p8mps,AB08_Seokhyun,LG_0p8mps,knee_angle_l,0.06959280660854411,0.8037340761818009,0.08722998665286551,0.7561052900850931,-25.343395249928072,-0.04762878609670784,0.9888720254878524
AB08_Seokhyun::LG_0p8mps,AB08_Seokhyun,LG_0p8mps,ankle_angle_l,0.1529050285971774,0.9759079559365875,0.13566802243770096,0.9655280544154312,11.273014574874894,-0.01037990152115631,0.901582538571994
AB08_Seokhyun::LG_1p2mps,AB08_Seokhyun,LG_1p2mps,hip_flexion_r,0.11279961032066362,0.9022002666572877,0.12169780998675966,0.8953671530405801,-7.888502132942209,-0.006833113616707576,0.9912318257090746
AB08_Seokhyun::LG_1p2mps,AB08_Seokhyun,LG_1p2mps,knee_angle_r,0.07043997952073448,0.8170985262489402,0.07499299164090889,0.8040482199511699,-6.463676098648208,-0.013050306297770264,0.9922799426235078
AB08_Seokhyun::LG_1p2mps,AB08_Seokhyun,LG_1p2mps,ankle_angle_r,0.19320514282826612,0.9448902664461215,0.1640005432825582,0.9602228286478347,15.11584998110892,0.015332562201713196,0.923274377996196
AB08_Seokhyun::LG_1p2mps,AB08_Seokhyun,LG_1p2mps,hip_flexion_l,0.11652207166814825,0.9001810027353362,0.11221998684828417,0.9152641433308344,3.692077181837532,0.015083140595498201,0.9881890423948325
AB08_Seokhyun::LG_1p2mps,AB08_Seokhyun,LG_1p2mps,knee_angle_l,0.0909495998094239,0.7901188644653033,0.0914511430549569,0.8293529198869304,-0.5514518443005129,0.039234055421627057,0.991121936084486
AB08_Seokhyun::LG_1p2mps,AB08_Seokhyun,LG_1p2mps,ankle_angle_l,0.14130518097651268,0.9844051267577012,0.18622552841742995,0.9597671063086362,-31.789596906842217,-0.024638020449065046,0.9096966146660598
AB08_Seokhyun::LG_1p6mps,AB08_Seokhyun,LG_1p6mps,hip_flexion_r,0.12678407605628614,0.9236086629300347,0.17684494897738698,0.8928325810010628,-39.48514236036723,-0.030776081928971966,0.993988485034047
AB08_Seokhyun::LG_1p6mps,AB08_Seokhyun,LG_1p6mps,knee_angle_r,0.0846265085759829,0.9113197149688065,0.08063156172146058,0.9184202323191898,4.7206802238986585,0.007100517350383306,0.9893142260809419
AB08_Seokhyun::LG_1p6mps,AB08_Seokhyun,LG_1p6mps,ankle_angle_r,0.20830543257908407,0.9807484020398528,0.2369005840147893,0.9773323934220333,-13.727511127127691,-0.0034160086178195437,0.9052790030019471
AB08_Seokhyun::LG_1p6mps,AB08_Seokhyun,LG_1p6mps,hip_flexion_l,0.13568221231611471,0.9267139186910643,0.16123141018753429,0.9143443265674506,-18.830174888285736,-0.01236959212361377,0.991932659697496
AB08_Seokhyun::LG_1p6mps,AB08_Seokhyun,LG_1p6mps,knee_angle_l,0.1130378753700398,0.8216942124950615,0.09067833126356625,0.8806469316742161,19.78057711477462,0.05895271917915468,0.9876472744183894
AB08_Seokhyun::LG_1p6mps,AB08_Seokhyun,LG_1p6mps,ankle_angle_l,0.19194482266558097,0.9806900380098532,0.21161815603651515,0.9603776730015092,-10.249473310989156,-0.02031236500834399,0.9144365657041115
AB08_Seokhyun::RA_0p8mps,AB08_Seokhyun,RA_0p8mps,hip_flexion_r,0.25343237274154323,0.7421851643801326,0.22711355014093393,0.8137350586193913,10.384948977078752,0.07154989423925873,0.9955048443887593
AB08_Seokhyun::RA_0p8mps,AB08_Seokhyun,RA_0p8mps,knee_angle_r,0.14268796666701208,0.6523483150179664,0.11591164608542792,0.7841346900062804,18.765647312132145,0.13178637498831403,0.9920458710878068
AB08_Seokhyun::RA_0p8mps,AB08_Seokhyun,RA_0p8mps,ankle_angle_r,0.2756526830889048,0.7969499406591932,0.17347539803618792,0.9260406660595101,37.067400871176055,0.12909072540031685,0.9606209537903623
AB08_Seokhyun::RA_0p8mps,AB08_Seokhyun,RA_0p8mps,hip_flexion_l,0.2603092192053598,0.7267521097437541,0.23174916729486003,0.8178397898338238,10.971586791157234,0.09108768009006962,0.9910443453861453
AB08_Seokhyun::RA_0p8mps,AB08_Seokhyun,RA_0p8mps,knee_angle_l,0.10897672635641908,0.7056541883680837,0.11953529616203337,0.7642072825662314,-9.688830045308436,0.05855309419814769,0.9769833799301556
AB08_Seokhyun::RA_0p8mps,AB08_Seokhyun,RA_0p8mps,ankle_angle_l,0.23077182688387524,0.858834333594831,0.11903641536592266,0.9514245812810134,48.418133628667775,0.0925902476861824,0.9656698222822423
AB08_Seokhyun::RD_0p8mps,AB08_Seokhyun,RD_0p8mps,hip_flexion_r,0.1371958605314347,0.8389978364171202,0.13296365504496055,0.845772344598831,3.0847909478321762,0.00677450818171077,0.9896440759516628
AB08_Seokhyun::RD_0p8mps,AB08_Seokhyun,RD_0p8mps,knee_angle_r,0.11778104693023575,0.8754011054661045,0.08334830182635192,0.9453289323732693,29.23453815475005,0.06992782690716481,0.9953537074662994
AB08_Seokhyun::RD_0p8mps,AB08_Seokhyun,RD_0p8mps,ankle_angle_r,0.18475361588326367,0.92930553301919,0.16764637669301782,0.9229407253600534,9.259488161279089,-0.0063648076591366065,0.9195560428695597
AB08_Seokhyun::RD_0p8mps,AB08_Seokhyun,RD_0p8mps,hip_flexion_l,0.13764488052341847,0.8780787228193285,0.11171131802948056,0.9108609169202432,18.840920487068644,0.03278219410091465,0.9772053987631647
AB08_Seokhyun::RD_0p8mps,AB08_Seokhyun,RD_0p8mps,knee_angle_l,0.11154008746749904,0.8383177949749365,0.10434208246364977,0.9073997378908722,6.453289725047636,0.06908194291593572,0.9952886672825381
AB08_Seokhyun::RD_0p8mps,AB08_Seokhyun,RD_0p8mps,ankle_angle_l,0.1340822248790031,0.9430540956576524,0.14206186080260066,0.9481003767847271,-5.951300353792952,0.005046281127074725,0.9197544762737069
