trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5000001580000344,0.08730914980257337,0.17482998518627482
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5100043070000311,0.08624898654676223,0.1681376928960279
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5199999440000056,0.08617340575502747,0.16155581800891547
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5299983649999831,0.08642039470040577,0.1549677903651848
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5399991220000402,0.08652587209748656,0.14821881117598035
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5500022469999521,0.0862994184713084,0.14112123613745625
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5599986199999876,0.0858361821592835,0.1334634057397001
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5699990890000208,0.08547232903757404,0.1250216097255461
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5799990460000117,0.08570134392048008,0.11557445952066897
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5899990350000053,0.08707381619436622,0.10491860104128127
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5999987039999723,0.09010178681771369,0.09288448247022109
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6099973169999657,0.09517773011441755,0.07935082792724453
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6200006340000073,0.10250573496175439,0.06425656844374195
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6299982870000349,0.11203900636464162,0.04760923525401311
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6399973490000548,0.12341763592100057,0.029489190194072347
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6499995460000036,0.13589887626429858,0.010049488147573277
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6600003349999497,0.14829102237517383,-0.01048844909454103
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6699984680000171,0.1589418654393851,-0.03184290171766712
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6800003770000558,0.16583740199826794,-0.05368311417852077
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6899993739999672,0.16682693470720536,-0.07564324321831192
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6999981789999765,0.15996065246173086,-0.09733859080921024
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7100028720000182,0.14387645327500515,-0.11838378433947573
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7200016130000222,0.1180909403640096,-0.13841249568359165
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7299995859999626,0.08307984634067717,-0.15709805381030098
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7400011429999722,0.04019696563823989,-0.17417393861838926
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7499986679999893,-0.008429952353683233,-0.1894527371752262
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7600007370000412,-0.05996205619765122,-0.20284181219482197
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7699985499999684,-0.11092313554133175,-0.21435378638124214
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7799989239999832,-0.15737727155041548,-0.22411007192034066
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7900028169999587,-0.19525962911682665,-0.23233612406177145
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7999985500000548,-0.22104383646264125,-0.2393478728712259
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.809998123000014,-0.2333001830275426,-0.24552981690740486
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8200058879999688,-0.2348406001053437,-0.25130639286636347
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8300032209999699,-0.2329054234455404,-0.25710924801097546
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.840000745999987,-0.23561780891443695,-0.26334370483001845
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8499986230000331,-0.24750936184459968,-0.27035784064200236
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8600032519999559,-0.26819585069550866,-0.2784171503220282
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8700026330000128,-0.2941874266522438,-0.28768681988950395
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8800009579999823,-0.32115517113377856,-0.29822245608009634
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8899982269999782,-0.3454115007600204,-0.3099689943615382
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8999981199999638,-0.3648197563541556,-0.3227666936785753
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9099983649999785,-0.3791177949279052,-0.3363627324423253
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9200048830000469,-0.38955243688531255,-0.35042690424432255
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9299997839999605,-0.3982839427692075,-0.3645701221984972
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9399991650000175,-0.40790062542364225,-0.37836470150830964
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9499986739999713,-0.42063332648183566,-0.3913655801079554
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9599989829999913,-0.4373132884887882,-0.4031317257840486
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9699980440000218,-0.45698635818851074,-0.41324699742571314
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9799997930000472,-0.4774495853032916,-0.421339721450619
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9899980860000142,-0.4961575084388679,-0.427100234251366
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.000000282999963,-0.510859674663012,-0.4302956325103357
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0099991519999776,-0.5196558577558532,-0.4307809744536001
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.019996997000021,-0.520915543083899,-0.428506214452014
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0299993219999806,-0.5134413873291753,-0.4235182730973838
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0400003350000588,-0.4967313807450637,-0.4159578800863123
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0500045490000502,-0.4714036719648936,-0.40605118006009244
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0599995779999745,-0.43957428959796957,-0.3940965172369678
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0699990230000367,-0.40455735533266396,-0.38044722976628076
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0799980199999482,-0.37004720704414945,-0.36549159619624816
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0899982009999576,-0.33945343723876037,-0.3496312212824694
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0999978700000383,-0.3154370985731653,-0.3332591263059772
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1100001949999978,-0.2993871120362797,-0.31673868820636264
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1199972399999751,-0.29102479488826144,-0.3003844556523616
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1299988289999874,-0.2885343657047399,-0.28444583726026174
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.14000102600005,-0.28917982802787784,-0.26909470742533165
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1499991910000062,-0.290019256691357,-0.2544180178708119
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1600036600000294,-0.28850530593541185,-0.24041639817977878
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1700338580000107,-0.2830030442900077,-0.22700936298015037
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.1799958620000552,-0.27306544724172754,-0.21404710127835716
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.190000011000052,-0.25920718209045635,-0.20132801337938716
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2000056970000514,-0.2424445978023523,-0.18862037994716335
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2099966619999805,-0.223984308035177,-0.17568599761019238
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2199983790000033,-0.20497329104153816,-0.1623034172152085
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2300005439999495,-0.1863023724154016,-0.1482885768728122
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.2400024849999909,-0.16856070669415724,-0.13351104011910214
