trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.48999770000000353,0.14104458035724965,0.27726948325757167
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5000007270000424,0.16715862870981293,0.26605113389896573
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.51000013700002,0.1953944480560981,0.2544904043171564
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5199980429999869,0.22077802353079184,0.2426994495124441
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.529999566000015,0.2396228751516187,0.2308154563244564
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5400003519999927,0.25012755148890314,0.21900145749563646
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5499988020000046,0.25231300085248415,0.20744170049177044
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5599980530000721,0.24759142935404643,0.19633145464460047
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5699961830000575,0.23819139463794384,0.18586193011251873
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5799993690000065,0.22659545841244555,0.17620170963630896
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5899983320000501,0.2150845742759823,0.16747665180045626
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.5999995020000597,0.20543253636917988,0.1597505372385426
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6099982729999738,0.19875616961979994,0.1530087694904762
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6200001790000442,0.195501990770103,0.14714722948751602
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6300020529999983,0.19553607523395636,0.14196796461795508
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6400044079999816,0.19829904205183285,0.13718282031160325
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6500000739999905,0.20298989274698645,0.13242543228744433
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6599977880000552,0.20874730583039083,0.12727122403413604
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6700000790000331,0.21480355557224717,0.12126424527308487
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6799838409999666,0.2205949561133376,0.11394892196514449
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.689989651000019,0.22582161731412578,0.10490417005297153
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.6999824370000169,0.2304554064278339,0.09377695549707199
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7099829999999656,0.2346958025452137,0.08031233179627931
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.720015850999971,0.23886851972075218,0.06437726841258702
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.72999276500002,0.2432670163639227,0.04597615516530815
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7400103200000103,0.24796558028568053,0.025256636027986463
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7499959379999837,0.2526535189182828,0.0025052731864790875
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7599909640000533,0.2565303746925321,-0.021866643475596415
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7699921340000628,0.25830527271480963,-0.047346122701087574
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7799934649999614,0.2563458523469412,-0.07334874871716934
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7899842030000173,0.24892890343120003,-0.09925417457894037
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.7999924130000409,0.2344334910430582,-0.12444443030480899
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8099922080000397,0.2113936885270896,-0.14834234243006444
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8200028500000371,0.1785363381642219,-0.17044716004397167
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8299919560000717,0.13498697589552613,-0.19036446416442007
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8399913990000414,0.08065991753512496,-0.2078277038038392
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8499930169999743,0.01667495168584887,-0.22270932464572682
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.859984043000054,-0.054381098583604515,-0.23502043315609433
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8700007659999756,-0.12845804390757748,-0.24489917676594689
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8799937759999921,-0.20033724120378904,-0.2525893472285471
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.889995491000036,-0.2641758242857915,-0.25841191535523633
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.8999998289999667,-0.31421841880496154,-0.26273307060471046
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9100026959999923,-0.34575301138375003,-0.2659327002081129
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9200046020000627,-0.35703310148932904,-0.2683769997037256
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9299922039999728,-0.35202427363293015,-0.2703980469192145
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.939994750999972,-0.33998524688870524,-0.2722817876653832
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9499921770000128,-0.3294403781235381,-0.27426418862133783
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9599976670000387,-0.3230902992360516,-0.27653364033771166
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9699948060000452,-0.319329079811787,-0.2792364331960149
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.9799985680000418,-0.31614900671611296,-0.2824816407174197
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,0.990000474999988,-0.3132890395021965,-0.2863422371554442
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0000012929999684,-0.3130127014285343,-0.2908507114763947
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.0099979510000594,-0.3190279065837046,-0.29598949572313293
