trial,n,mean_rmse,mean_r2_x,mean_rmse_deg,mean_r2_y,lag_samples
AB05_Maria::LG_0p8mps,6500,0.4289353657,0.1957227325,154.71485528224608,0.39602716259523224,196
AB05_Maria::RA_0p8mps,6500,0.1815773672,0.8453534928,5.684673944675201,0.9641587567993416,257
AB05_Maria::RD_0p8mps,6500,0.1397933939,0.8199211703,8.261217927056023,0.9150014341053719,198
AB05_Maria::LG_1p2mps,6500,0.1273386746,0.8796028437000001,8.779038578876202,0.929028718689973,221
AB05_Maria::LG_1p6mps,6500,0.131513865,0.9284624642,8.344964134068894,0.9267762739450668,179
